smiles,reorg,reorg_eV
c1cnc2cc3cccnc3cc2c1,0.0067622286,0.18400970732604
c1cc2[nH]c3c4[nH]c5ccCc5c4Cc3c2[nH]1,0.0107147214002,0.29156256990940227
c1cnc2c(c1)[nH]c1ccCc12,0.0107319194,0.29203055156116
c1cc2[nH]c3c4Cccc4Cc3c2o1,0.0111735764,0.30404865685096
c1cc2oc3ccoc3c2o1,0.0114159835001,0.31064489341462115
c1cc2Cc3cc4ccCc4cc3c2o1,0.00999833110006,0.2720685868961727
c1cnc2c(c1)cnc1c2[nH]c2ccsc21,0.0094461246,0.25704227494044
c1cc2nnc3c4sccc4Cc3c2cn1,0.0103110113999,0.2805770556072389
c1ccc2c(c1)sc1c2ncc2cc[nH]c21,0.00876292719988,0.23845151720681465
c1cc2Cc3c(ccc4c3oc3ccCc34)c2nn1,0.0100427965999,0.27327855539851886
c1cc2ncc3c(cnc4ccsc43)c2[nH]1,0.00891969560007,0.24271740485174484
c1cc2[nH]c3c4cc5occc5cc4Cc3c2nn1,0.00951290829994,0.25885955291298735
c1cc2ncc3c(ccc4c5Cccc5Cc34)c2[nH]1,0.00920329180008,0.2504344544886969
c1cnc2c(c1)oc1c2Cc2c3[nH]ccc3Cc12,0.0103046109001,0.2804028890469812
c1ccc2c(c1)sc1c3nnccc3[nH]c21,0.0106043712,0.28855978647168
c1cc2[nH]c3c(ccc4ccsc43)c2s1,0.0102036680003,0.27765609142336345
c1cc2oc3c(ncc4ccsc43)c2cn1,0.00913942550005,0.24869656305206056
c1cc2Cc3c4ccc5ccCc5c4nnc3c2o1,0.00842760739999,0.22932699600408787
c1cc2Cc3c4cc5Cccc5cc4nnc3c2[nH]1,0.0086900117999,0.23646738709179885
c1cc2ccc3c(ncc4c3[nH]c3ccCc34)c2[nH]1,0.0100450415,0.27333964227310004
c1ccc2c(c1)Cc1c3oc4ccoc4c3Cc21,0.0105395591,0.28679615849374
c1cc2Cc3ccCc3c2cn1,0.0117304017,0.31920065281938004
